source,source_type,target,target_type,weight
帕金森病,1,冠心病,1,83
冠心病,1,帕金森病,1,83
白内障术后,1,白内障,1,82
高脂血症,1,尿路感染,1,82
眼底病,1,血瘀证,1,82
尿路感染,1,高脂血症,1,82
血瘀证,1,眼底病,1,82
白内障,1,白内障术后,1,82
脑血管病,1,咽炎,1,82
咽炎,1,脑血管病,1,82
肝功能异常,1,动脉粥样硬化,1,81
精神和行为障碍,1,多系统萎缩,1,81
多系统萎缩,1,精神和行为障碍,1,81
动脉粥样硬化,1,肝功能异常,1,81
代谢紊乱,1,尿路感染,1,80
呼吸道感染,1,肾小球疾病,1,80
动脉粥样硬化,1,帕金森病,1,80
肾小球疾病,1,呼吸道感染,1,80
尿路感染,1,代谢紊乱,1,80
帕金森病,1,动脉粥样硬化,1,80
低血糖症,1,支气管炎,1,79
咽炎,1,精神和行为障碍,1,79
支气管炎,1,低血糖症,1,79
精神和行为障碍,1,咽炎,1,79
肝功能异常,1,代谢紊乱,1,78
代谢紊乱,1,肝功能异常,1,78
食管炎,1,支气管炎,1,78
食管炎,1,骨质疏松症,1,78
骨质疏松症,1,食管炎,1,78
支气管炎,1,食管炎,1,78
结膜炎,1,骨质疏松症,1,77
骨质疏松症,1,皮炎,1,77
皮炎,1,骨质疏松症,1,77
骨质疏松症,1,结膜炎,1,77
支气管炎,1,结膜炎,1,76
呼吸道感染,1,周围神经病,1,76
肾小球疾病,1,动脉硬化,1,76
结膜炎,1,支气管炎,1,76
代谢紊乱,1,低血糖症,1,76
周围神经病,1,呼吸道感染,1,76
低血糖症,1,代谢紊乱,1,76
动脉硬化,1,肾小球疾病,1,76
心律失常,1,血瘀证,1,75
糖尿病,1,脂肪肝,1,75
胃肠功能紊乱,1,支气管炎,1,75
血瘀证,1,心律失常,1,75
脂肪肝,1,糖尿病,1,75
胃肠功能紊乱,1,精神和行为障碍,1,75
精神和行为障碍,1,胃肠功能紊乱,1,75
支气管炎,1,胃肠功能紊乱,1,75
神经官能症,1,癫痫,1,74
癫痫,1,神经官能症,1,74
呼吸道感染,1,肾功能不全,1,73
肾功能不全,1,消化性溃疡,1,73
肾功能不全,1,呼吸道感染,1,73
消化性溃疡,1,肾功能不全,1,73
精神和行为障碍,1,皮炎,1,72
糖尿病,1,脑卒中,1,72
皮炎,1,精神和行为障碍,1,72
脑卒中,1,糖尿病,1,72
低血糖症,1,甲状腺功能减退症,1,72
甲状腺功能减退症,1,低血糖症,1,72
动脉硬化,1,动脉粥样硬化,1,71
糖尿病,1,白细胞减少,1,71
动脉硬化,1,低血糖症,1,71
动脉粥样硬化,1,动脉硬化,1,71
肝损害,1,脂肪肝,1,71
低血糖症,1,动脉硬化,1,71
脂肪肝,1,肝损害,1,71
白细胞减少,1,糖尿病,1,71
白细胞减少,1,高血压,1,70
干眼症,1,骨质疏松症,1,70
脑血管病,1,干眼症,1,70
高血压,1,白细胞减少,1,70
骨质疏松症,1,干眼症,1,70
干眼症,1,脑血管病,1,70
呼吸道感染,1,低血糖症,1,69
前列腺增生,1,关节炎,1,69
心律失常,1,前列腺增生,1,69
关节炎,1,前列腺增生,1,69
低血糖症,1,呼吸道感染,1,69
前列腺增生,1,心律失常,1,69
骨质疏松症,1,肝损害,1,69
肝损害,1,骨质疏松症,1,69
精神和行为障碍,1,贫血,1,68
贫血,1,精神和行为障碍,1,68
动脉粥样硬化,1,食管炎,1,67
食管炎,1,动脉粥样硬化,1,67
肾小球疾病,1,前列腺增生,1,66
鼻炎,1,精神和行为障碍,1,66
精神和行为障碍,1,鼻炎,1,66
前列腺增生,1,肾小球疾病,1,66
结膜炎,1,精神和行为障碍,1,64
消化性溃疡,1,呼吸道感染,1,64
消化性溃疡,1,精神和行为障碍,1,64
胃肠功能紊乱,1,骨质疏松症,1,64
精神和行为障碍,1,结膜炎,1,64
精神和行为障碍,1,消化性溃疡,1,64
甲状腺功能减退症,1,肾小球疾病,1,64
肾小球疾病,1,甲状腺功能减退症,1,64
呼吸道感染,1,消化性溃疡,1,64
骨质疏松症,1,胃肠功能紊乱,1,64
食管炎,1,脑血管病,1,63
动脉粥样硬化,1,皮炎,1,63
冠心病,1,癫痫,1,63
慢性阻塞性肺疾病,1,支气管哮喘,1,63
呼吸道感染,1,皮炎,1,63
皮炎,1,呼吸道感染,1,63
皮炎,1,动脉粥样硬化,1,63
癫痫,1,冠心病,1,63
支气管哮喘,1,慢性阻塞性肺疾病,1,63
脑血管病,1,食管炎,1,63
冠心病,1,肺部感染,1,62
肺部感染,1,冠心病,1,62
肝功能异常,1,骨质疏松症,1,60
脑血管病,1,胃肠功能紊乱,1,60
胃肠功能紊乱,1,脑血管病,1,60
骨质疏松症,1,肝功能异常,1,60
胃炎,1,周围神经病,1,59
糖尿病,1,软组织感染,1,59
癌症,1,支气管炎,1,59
骨质疏松症,1,咽炎,1,59
支气管炎,1,癌症,1,59
咽炎,1,骨质疏松症,1,59
软组织感染,1,糖尿病,1,59
周围神经病,1,胃炎,1,59
精神和行为障碍,1,肝功能异常,1,58
高血压,1,肺部感染,1,58
肺部感染,1,高血压,1,58
心律失常,1,胃炎,1,58
肝功能异常,1,精神和行为障碍,1,58
胃炎,1,心律失常,1,58
鼻炎,1,高脂血症,1,57
关节炎,1,肝功能异常,1,57
肝功能异常,1,关节炎,1,57
白细胞减少,1,冠心病,1,57
尿路感染,1,骨质疏松症,1,57
高脂血症,1,鼻炎,1,57
骨质疏松症,1,尿路感染,1,57
冠心病,1,白细胞减少,1,57
维生素缺乏,1,胃炎,1,56
胃炎,1,维生素缺乏,1,56
高脂血症,1,白细胞减少,1,56
肾功能不全,1,胃炎,1,56
帕金森病,1,周围神经病,1,56
糖尿病,1,肠道菌群失调,1,56
PCI术后,1,精神和行为障碍,1,56
白细胞减少,1,高脂血症,1,56
肠道菌群失调,1,糖尿病,1,56
周围神经病,1,帕金森病,1,56
精神和行为障碍,1,PCI术后,1,56
胃炎,1,肾功能不全,1,56
支气管炎,1,尿路感染,1,55
脑动脉硬化,1,冠心病,1,55
皮肤感染,1,神经痛,1,55
动脉粥样硬化,1,肝损害,1,55
尿路感染,1,支气管炎,1,55
肝损害,1,动脉粥样硬化,1,55
冠心病,1,脑动脉硬化,1,55
神经痛,1,皮肤感染,1,55
消化性溃疡,1,前列腺增生,1,54
呼吸道感染,1,结膜炎,1,54
前列腺增生,1,消化性溃疡,1,54
结膜炎,1,呼吸道感染,1,54
周围神经病,1,前列腺增生,1,53
冠心病,1,脑卒中,1,53
脑血管病,1,鼻炎,1,53
前列腺增生,1,周围神经病,1,53
贫血,1,胃炎,1,53
胃炎,1,贫血,1,53
冠心病,1,湿疹,1,53
脑卒中,1,冠心病,1,53
鼻炎,1,脑血管病,1,53
湿疹,1,冠心病,1,53
干眼症,1,精神和行为障碍,1,52
代谢紊乱,1,PCI术后,1,52
PCI术后,1,代谢紊乱,1,52
关节炎,1,维生素缺乏,1,52
眼底病,1,白内障术后,1,52
精神和行为障碍,1,干眼症,1,52
脑血管病,1,支气管哮喘,1,52
白内障术后,1,眼底病,1,52
维生素缺乏,1,关节炎,1,52
支气管哮喘,1,脑血管病,1,52
冠心病,1,癌症,1,51
白内障,1,支气管炎,1,51
动脉粥样硬化,1,结膜炎,1,51
结膜炎,1,动脉粥样硬化,1,51
支气管炎,1,白内障,1,51
精神和行为障碍,1,尿路感染,1,51
尿路感染,1,精神和行为障碍,1,51
癌症,1,冠心病,1,51
动脉硬化,1,周围神经病,1,49
脑动脉硬化,1,动脉粥样硬化,1,49
周围神经病,1,动脉硬化,1,49
动脉粥样硬化,1,脑动脉硬化,1,49
精神和行为障碍,1,癌症,1,48
糖尿病,1,鼻炎,1,48
精神和行为障碍,1,肠道菌群失调,1,48
癌症,1,精神和行为障碍,1,48
肠道菌群失调,1,精神和行为障碍,1,48
高血压,1,湿疹,1,48
湿疹,1,高血压,1,48
鼻炎,1,糖尿病,1,48
胃炎,1,咽炎,1,47
白内障,1,周围神经病,1,47
支气管哮喘,1,高脂血症,1,47
胃炎,1,甲状腺功能减退症,1,47
周围神经病,1,白内障,1,47
高脂血症,1,支气管哮喘,1,47
咽炎,1,胃炎,1,47
甲状腺功能减退症,1,胃炎,1,47
叶酸缺乏,1,关节炎,1,46
高脂血症,1,血瘀证,1,46
冠心病,1,颈椎退行性疾病,1,46
颈椎退行性疾病,1,冠心病,1,46
动脉粥样硬化,1,咽炎,1,46
高脂血症,1,神经痛,1,46
神经痛,1,高脂血症,1,46
关节炎,1,叶酸缺乏,1,46
咽炎,1,动脉粥样硬化,1,46
血瘀证,1,高脂血症,1,46
肾功能不全,1,关节炎,1,45
贫血,1,白细胞减少,1,45
慢性阻塞性肺疾病,1,精神和行为障碍,1,45
前列腺增生,1,鼻炎,1,45
白细胞减少,1,贫血,1,45
精神和行为障碍,1,慢性阻塞性肺疾病,1,45
关节炎,1,肾功能不全,1,45
鼻炎,1,前列腺增生,1,45
白内障,1,前列腺增生,1,44
前列腺增生,1,白内障,1,44
尿路感染,1,肾功能不全,1,43
骨质疏松症,1,白内障,1,43
肝功能异常,1,脂肪肝,1,43
血瘀证,1,支气管炎,1,43
鼻炎,1,关节炎,1,43
脂肪肝,1,肝功能异常,1,43
支气管炎,1,血瘀证,1,43
肠道菌群失调,1,高血压,1,43
肾功能不全,1,尿路感染,1,43
关节炎,1,鼻炎,1,43
白内障,1,骨质疏松症,1,43
结膜炎,1,代谢紊乱,1,43
代谢紊乱,1,结膜炎,1,43
高血压,1,肠道菌群失调,1,43
白细胞减少,1,肝损害,1,42
代谢紊乱,1,皮炎,1,42
骨质疏松症,1,神经官能症,1,42
关节炎,1,支气管哮喘,1,42
皮炎,1,代谢紊乱,1,42
肝损害,1,白细胞减少,1,42
神经官能症,1,维生素缺乏,1,42
眼底病,1,动脉硬化,1,42
神经官能症,1,骨质疏松症,1,42
维生素缺乏,1,神经官能症,1,42
支气管哮喘,1,关节炎,1,42
动脉硬化,1,眼底病,1,42
呼吸道感染,1,尿路感染,1,41
尿路感染,1,呼吸道感染,1,41
贫血,1,前列腺增生,1,41
食管炎,1,呼吸道感染,1,41
脂肪肝,1,动脉粥样硬化,1,41
呼吸道感染,1,食管炎,1,41
前列腺增生,1,贫血,1,41
动脉粥样硬化,1,脂肪肝,1,41
肝功能异常,1,胃炎,1,40
肾功能不全,1,心律失常,1,40
胃炎,1,肝功能异常,1,40
高血压,1,癌症,1,40
癌症,1,高血压,1,40
心律失常,1,肾功能不全,1,40
周围神经病,1,癫痫,1,39
食管炎,1,关节炎,1,39
维生素缺乏,1,动脉硬化,1,39
癫痫,1,周围神经病,1,39
食管炎,1,代谢紊乱,1,39
支气管炎,1,肝功能异常,1,39
肝功能异常,1,支气管炎,1,39
代谢紊乱,1,食管炎,1,39
关节炎,1,食管炎,1,39
动脉硬化,1,维生素缺乏,1,39
支气管炎,1,叶酸缺乏,1,38
脑血管病,1,脂肪肝,1,38
血瘀证,1,糖尿病,1,38
动脉硬化,1,胃炎,1,38
肾功能不全,1,支气管哮喘,1,38
肝损害,1,代谢紊乱,1,38
叶酸缺乏,1,支气管炎,1,38
糖尿病,1,血瘀证,1,38
脂肪肝,1,脑血管病,1,38
胃炎,1,动脉硬化,1,38
支气管哮喘,1,肾功能不全,1,38
代谢紊乱,1,肝损害,1,38
鼻炎,1,胃炎,1,37
脑血管病,1,肝损害,1,37
干眼症,1,血瘀证,1,37
骨质疏松症,1,脂肪肝,1,37
动脉粥样硬化,1,鼻炎,1,37
颈椎退行性疾病,1,腰椎退行性病变,1,37
慢性阻塞性肺疾病,1,鼻炎,1,37
胃炎,1,鼻炎,1,37
血瘀证,1,干眼症,1,37
鼻炎,1,动脉粥样硬化,1,37
腰椎退行性病变,1,颈椎退行性疾病,1,37
鼻炎,1,慢性阻塞性肺疾病,1,37
肝损害,1,脑血管病,1,37
脂肪肝,1,骨质疏松症,1,37
维生素缺乏,1,肾小球疾病,1,36
颈椎退行性疾病,1,动脉粥样硬化,1,36
糖尿病,1,颈椎退行性疾病,1,36
牙周炎,1,冠心病,1,36
糖尿病,1,帕金森病,1,36
高血压,1,神经痛,1,36
肾小球疾病,1,消化性溃疡,1,36
冠心病,1,牙周炎,1,36
动脉粥样硬化,1,颈椎退行性疾病,1,36
血瘀证,1,呼吸道感染,1,36
呼吸道感染,1,血瘀证,1,36
肾小球疾病,1,维生素缺乏,1,36
颈椎退行性疾病,1,糖尿病,1,36
帕金森病,1,糖尿病,1,36
神经官能症,1,糖尿病,1,36
糖尿病,1,神经官能症,1,36
神经痛,1,高血压,1,36
消化性溃疡,1,肾小球疾病,1,36
血瘀证,1,前列腺增生,1,35
肝损害,1,肝功能异常,1,35
骨质疏松症,1,鼻炎,1,35
甲状腺功能减退症,1,维生素缺乏,1,35
前列腺增生,1,血瘀证,1,35
前列腺增生,1,维生素缺乏,1,35
动脉粥样硬化,1,尿路感染,1,35
维生素缺乏,1,甲状腺功能减退症,1,35
高脂血症,1,肺部感染,1,35
糖尿病,1,支气管哮喘,1,35
支气管哮喘,1,糖尿病,1,35
动脉粥样硬化,1,胃肠功能紊乱,1,35
肝功能异常,1,肝损害,1,35
鼻炎,1,骨质疏松症,1,35
维生素缺乏,1,前列腺增生,1,35
尿路感染,1,动脉粥样硬化,1,35
肺部感染,1,高脂血症,1,35
胃肠功能紊乱,1,动脉粥样硬化,1,35
胃炎,1,肾小球疾病,1,34
神经痛,1,糖尿病,1,34
前列腺增生,1,皮炎,1,34
干眼症,1,关节炎,1,34
胃炎,1,皮炎,1,34
骨质疏松症,1,白细胞减少,1,34
皮炎,1,前列腺增生,1,34
糖尿病,1,神经痛,1,34
皮炎,1,胃炎,1,34
白细胞减少,1,骨质疏松症,1,34
关节炎,1,干眼症,1,34
肾小球疾病,1,胃炎,1,34
贫血,1,维生素缺乏,1,33
脑血管病,1,湿疹,1,33
帕金森病,1,维生素缺乏,1,33
贫血,1,关节炎,1,33
眼底病,1,脑血管病,1,33
PCI术后,1,动脉粥样硬化,1,33
湿疹,1,脑血管病,1,33
维生素缺乏,1,贫血,1,33
维生素缺乏,1,帕金森病,1,33
维生素缺乏,1,癫痫,1,33
动脉粥样硬化,1,PCI术后,1,33
关节炎,1,贫血,1,33
脑血管病,1,眼底病,1,33
癫痫,1,维生素缺乏,1,33
关节炎,1,心律失常,1,32
高血压,1,牙周炎,1,32
心律失常,1,关节炎,1,32
糖尿病,1,癫痫,1,32
软组织感染,1,癌症,1,32
帕金森病,1,癫痫,1,32
鼻炎,1,结膜炎,1,32
癌症,1,软组织感染,1,32
牙周炎,1,高血压,1,32
结膜炎,1,鼻炎,1,32
癫痫,1,糖尿病,1,32
癫痫,1,帕金森病,1,32
血瘀证,1,骨质疏松症,1,31
干眼症,1,支气管炎,1,31
支气管哮喘,1,前列腺增生,1,31
皮炎,1,关节炎,1,31
骨质疏松症,1,血瘀证,1,31
骨质疏松症,1,支气管哮喘,1,31
关节炎,1,皮炎,1,31
白内障,1,关节炎,1,31
关节炎,1,白内障,1,31
支气管炎,1,干眼症,1,31
支气管哮喘,1,骨质疏松症,1,31
前列腺增生,1,支气管哮喘,1,31
动脉硬化,1,肝损害,1,30
贫血,1,消化性溃疡,1,30
癫痫,1,骨质疏松症,1,30
胃肠功能紊乱,1,代谢紊乱,1,30
代谢紊乱,1,胃肠功能紊乱,1,30
肝损害,1,动脉硬化,1,30
贫血,1,呼吸道感染,1,30
骨质疏松症,1,癫痫,1,30
消化性溃疡,1,贫血,1,30
呼吸道感染,1,贫血,1,30
精神和行为障碍,1,白内障,1,29
脂肪肝,1,支气管炎,1,29
维生素缺乏,1,心律失常,1,29
甲状腺功能减退症,1,肾功能不全,1,29
白细胞减少,1,支气管炎,1,29
结膜炎,1,胃炎,1,29
支气管炎,1,白细胞减少,1,29
白内障,1,精神和行为障碍,1,29
肾功能不全,1,甲状腺功能减退症,1,29
胃炎,1,结膜炎,1,29
支气管炎,1,脂肪肝,1,29
心律失常,1,维生素缺乏,1,29
贫血,1,周围神经病,1,28
脂肪肝,1,胃炎,1,28
结膜炎,1,血瘀证,1,28
脑动脉硬化,1,神经官能症,1,28
脑血管病,1,PCI术后,1,28
血瘀证,1,结膜炎,1,28
神经官能症,1,脑动脉硬化,1,28
PCI术后,1,脑血管病,1,28
周围神经病,1,贫血,1,28
胃炎,1,脂肪肝,1,28
肾小球疾病,1,关节炎,1,27
叶酸缺乏,1,心律失常,1,27
精神和行为障碍,1,肺癌,1,27
神经痛,1,神经官能症,1,27
关节炎,1,甲状腺功能减退症,1,27
白细胞减少,1,胃炎,1,27
代谢紊乱,1,鼻炎,1,27
关节炎,1,肾小球疾病,1,27
神经官能症,1,神经痛,1,27
脑卒中,1,脑动脉硬化,1,27
肺癌,1,精神和行为障碍,1,27
鼻炎,1,代谢紊乱,1,27
心律失常,1,叶酸缺乏,1,27
脑动脉硬化,1,脑卒中,1,27
甲状腺功能减退症,1,关节炎,1,27
胃炎,1,白细胞减少,1,27
呼吸道感染,1,白内障,1,26
脑血管病,1,肠道菌群失调,1,26
周围神经病,1,肝功能异常,1,26
支气管哮喘,1,代谢紊乱,1,26
肾功能不全,1,皮炎,1,26
白内障,1,呼吸道感染,1,26
皮炎,1,肾功能不全,1,26
癌症,1,糖尿病,1,26
前列腺增生,1,叶酸缺乏,1,26
湿疹,1,高脂血症,1,26
肠道菌群失调,1,脑血管病,1,26
低血糖症,1,前列腺增生,1,26
糖尿病,1,癌症,1,26
叶酸缺乏,1,前列腺增生,1,26
高脂血症,1,湿疹,1,26
肝功能异常,1,周围神经病,1,26
前列腺增生,1,低血糖症,1,26
代谢紊乱,1,支气管哮喘,1,26
周围神经病,1,心律失常,1,25
贫血,1,肾小球疾病,1,25
呼吸道感染,1,叶酸缺乏,1,25
肠道菌群失调,1,骨质疏松症,1,25
肠道菌群失调,1,冠心病,1,25
湿疹,1,支气管炎,1,25
支气管炎,1,湿疹,1,25
皮炎,1,甲状腺功能减退症,1,25
精神和行为障碍,1,肝损害,1,25
癫痫,1,代谢紊乱,1,25
慢性阻塞性肺疾病,1,咽炎,1,25
干眼症,1,呼吸道感染,1,25
脂肪肝,1,精神和行为障碍,1,25
精神和行为障碍,1,脂肪肝,1,25
慢性阻塞性肺疾病,1,冠心病,1,25
PCI术后,1,心律失常,1,25
心律失常,1,周围神经病,1,25
肾小球疾病,1,贫血,1,25
呼吸道感染,1,干眼症,1,25
甲状腺功能减退症,1,皮炎,1,25
肝损害,1,精神和行为障碍,1,25
代谢紊乱,1,癫痫,1,25
咽炎,1,慢性阻塞性肺疾病,1,25
骨质疏松症,1,肠道菌群失调,1,25
叶酸缺乏,1,呼吸道感染,1,25
冠心病,1,慢性阻塞性肺疾病,1,25
冠心病,1,肠道菌群失调,1,25
心律失常,1,PCI术后,1,25
支气管哮喘,1,咽炎,1,24
胃炎,1,支气管哮喘,1,24
肺癌,1,支气管炎,1,24
湿疹,1,呼吸道感染,1,24
甲状腺功能减退症,1,周围神经病,1,24
精神和行为障碍,1,湿疹,1,24
多系统萎缩,1,高脂血症,1,24
咽炎,1,血瘀证,1,24
咽炎,1,支气管哮喘,1,24
神经痛,1,动脉粥样硬化,1,24
支气管炎,1,肺癌,1,24
脑动脉硬化,1,糖尿病,1,24
低血糖症,1,胃炎,1,24
胃炎,1,低血糖症,1,24
周围神经病,1,甲状腺功能减退症,1,24
呼吸道感染,1,湿疹,1,24
湿疹,1,精神和行为障碍,1,24
高脂血症,1,多系统萎缩,1,24
动脉粥样硬化,1,神经痛,1,24
支气管哮喘,1,胃炎,1,24
糖尿病,1,脑动脉硬化,1,24
癌症,1,呼吸道感染,1,24
血瘀证,1,咽炎,1,24
呼吸道感染,1,癌症,1,24
结膜炎,1,低血糖症,1,23
动脉粥样硬化,1,干眼症,1,23
干眼症,1,动脉粥样硬化,1,23
牙周炎,1,脑血管病,1,23
尿路感染,1,肾小球疾病,1,23
代谢紊乱,1,白细胞减少,1,23
代谢紊乱,1,咽炎,1,23
消化性溃疡,1,周围神经病,1,23
低血糖症,1,结膜炎,1,23
代谢紊乱,1,脑动脉硬化,1,23
咽炎,1,代谢紊乱,1,23
精神和行为障碍,1,白细胞减少,1,23
呼吸道感染,1,白细胞减少,1,23
周围神经病,1,消化性溃疡,1,23
皮炎,1,肾小球疾病,1,23
支气管炎,1,牙周炎,1,23
脑动脉硬化,1,代谢紊乱,1,23
牙周炎,1,支气管炎,1,23
脑血管病,1,牙周炎,1,23
肾小球疾病,1,尿路感染,1,23
白细胞减少,1,代谢紊乱,1,23
白细胞减少,1,精神和行为障碍,1,23
肾小球疾病,1,皮炎,1,23
白细胞减少,1,呼吸道感染,1,23
肾功能不全,1,鼻炎,1,22
鼻炎,1,肾功能不全,1,22
心律失常,1,肝功能异常,1,22
高血压,1,软组织感染,1,22
动脉硬化,1,前列腺增生,1,22
肠道菌群失调,1,支气管炎,1,22
脑卒中,1,代谢紊乱,1,22
动脉硬化,1,心律失常,1,22
支气管炎,1,肠道菌群失调,1,22
消化性溃疡,1,甲状腺功能减退症,1,22
甲状腺功能减退症,1,消化性溃疡,1,22
消化性溃疡,1,白内障,1,22
结膜炎,1,皮炎,1,22
白内障,1,消化性溃疡,1,22
皮炎,1,结膜炎,1,22
癌症,1,血瘀证,1,22
软组织感染,1,高血压,1,22
甲状腺功能减退症,1,贫血,1,22
胃肠功能紊乱,1,肾小球疾病,1,22
前列腺增生,1,动脉硬化,1,22
肾小球疾病,1,胃肠功能紊乱,1,22
代谢紊乱,1,白内障,1,22
肝功能异常,1,心律失常,1,22
白内障,1,代谢紊乱,1,22
脑血管病,1,癌症,1,22
血瘀证,1,癌症,1,22
贫血,1,甲状腺功能减退症,1,22
癌症,1,脑血管病,1,22
代谢紊乱,1,脑卒中,1,22
心律失常,1,动脉硬化,1,22
结膜炎,1,胃肠功能紊乱,1,21
叶酸缺乏,1,动脉硬化,1,21
皮炎,1,消化性溃疡,1,21
关节炎,1,癌症,1,21
干眼症,1,前列腺增生,1,21
腰椎退行性病变,1,高血压,1,21
叶酸缺乏,1,胃炎,1,21
癫痫,1,肝功能异常,1,21
前列腺增生,1,干眼症,1,21
心律失常,1,甲状腺功能减退症,1,21
叶酸缺乏,1,癫痫,1,21
结膜炎,1,维生素缺乏,1,21
支气管炎,1,肺气肿,1,21
动脉硬化,1,叶酸缺乏,1,21
关节炎,1,结膜炎,1,21
癌症,1,关节炎,1,21
胃炎,1,叶酸缺乏,1,21
高血压,1,腰椎退行性病变,1,21
肝功能异常,1,癫痫,1,21
癫痫,1,叶酸缺乏,1,21
维生素缺乏,1,肾功能不全,1,21
结膜炎,1,肠道菌群失调,1,21
消化性溃疡,1,皮炎,1,21
维生素缺乏,1,结膜炎,1,21
肺气肿,1,支气管炎,1,21
结膜炎,1,关节炎,1,21
肠道菌群失调,1,结膜炎,1,21
甲状腺功能减退症,1,心律失常,1,21
胃肠功能紊乱,1,结膜炎,1,21
肾功能不全,1,维生素缺乏,1,21
骨质疏松症,1,PCI术后,1,20
甲状腺功能减退症,1,前列腺增生,1,20
肾小球疾病,1,结膜炎,1,20
周围神经病,1,脑动脉硬化,1,20
脑血管病,1,肺部感染,1,20
肝损害,1,肾小球疾病,1,20
代谢紊乱,1,脂肪肝,1,20
肾功能不全,1,白内障,1,20
心律失常,1,支气管哮喘,1,20
肝损害,1,呼吸道感染,1,20
消化性溃疡,1,肝功能异常,1,20
结膜炎,1,肾小球疾病,1,20
脑动脉硬化,1,周围神经病,1,20
肾小球疾病,1,肝损害,1,20
肺部感染,1,脑血管病,1,20
脂肪肝,1,代谢紊乱,1,20
支气管哮喘,1,心律失常,1,20
白内障,1,肾功能不全,1,20
肝功能异常,1,消化性溃疡,1,20
呼吸道感染,1,肝损害,1,20
PCI术后,1,骨质疏松症,1,20
前列腺增生,1,甲状腺功能减退症,1,20
皮肤感染,1,高血压,1,19
食管炎,1,肾小球疾病,1,19
结膜炎,1,消化性溃疡,1,19
高血压,1,皮肤感染,1,19
食管炎,1,贫血,1,19
慢性阻塞性肺疾病,1,高血压,1,19
动脉硬化,1,结膜炎,1,19
代谢紊乱,1,癌症,1,19
慢性阻塞性肺疾病,1,胃炎,1,19
胃肠功能紊乱,1,维生素缺乏,1,19
贫血,1,心律失常,1,19
维生素缺乏,1,食管炎,1,19
皮肤感染,1,糖尿病,1,19
高血压,1,慢性阻塞性肺疾病,1,19
贫血,1,食管炎,1,19
呼吸道感染,1,肠道菌群失调,1,19
胃炎,1,慢性阻塞性肺疾病,1,19
腰椎退行性病变,1,糖尿病,1,19
消化性溃疡,1,结膜炎,1,19
肠道菌群失调,1,呼吸道感染,1,19
维生素缺乏,1,胃肠功能紊乱,1,19
肾小球疾病,1,食管炎,1,19
糖尿病,1,皮肤感染,1,19
心律失常,1,贫血,1,19
食管炎,1,维生素缺乏,1,19
糖尿病,1,腰椎退行性病变,1,19
结膜炎,1,动脉硬化,1,19
癌症,1,代谢紊乱,1,19
软组织感染,1,骨质疏松症,1,18
癫痫,1,支气管炎,1,18
血瘀证,1,白内障,1,18
肠道菌群失调,1,高脂血症,1,18
皮炎,1,低血糖症,1,18
肝功能异常,1,呼吸道感染,1,18
尿路感染,1,胃炎,1,18
湿疹,1,糖尿病,1,18
咽炎,1,结膜炎,1,18
骨质疏松症,1,软组织感染,1,18
高脂血症,1,肠道菌群失调,1,18
结膜炎,1,咽炎,1,18
呼吸道感染,1,肝功能异常,1,18
糖尿病,1,湿疹,1,18
支气管炎,1,癫痫,1,18
白内障,1,血瘀证,1,18
低血糖症,1,皮炎,1,18
胃炎,1,尿路感染,1,18
神经痛,1,关节炎,1,17
食管炎,1,心律失常,1,17
维生素缺乏,1,脑动脉硬化,1,17
尿路感染,1,贫血,1,17
糖尿病,1,肺部感染,1,17
叶酸缺乏,1,神经官能症,1,17
咽炎,1,周围神经病,1,17
干眼症,1,胃炎,1,17
关节炎,1,神经痛,1,17
神经官能症,1,叶酸缺乏,1,17
胃肠功能紊乱,1,低血糖症,1,17
肠道菌群失调,1,维生素缺乏,1,17
神经官能症,1,心律失常,1,17
皮炎,1,动脉硬化,1,17
心律失常,1,食管炎,1,17
脑动脉硬化,1,维生素缺乏,1,17
贫血,1,尿路感染,1,17
肺部感染,1,糖尿病,1,17
周围神经病,1,咽炎,1,17
低血糖症,1,胃肠功能紊乱,1,17
胃炎,1,干眼症,1,17
动脉硬化,1,皮炎,1,17
维生素缺乏,1,肠道菌群失调,1,17
心律失常,1,神经官能症,1,17
白内障,1,胃炎,1,16
鼻炎,1,消化性溃疡,1,16
前列腺增生,1,肝功能异常,1,16
肝损害,1,维生素缺乏,1,16
高脂血症,1,癌症,1,16
肾功能不全,1,肝功能异常,1,16
肾功能不全,1,食管炎,1,16
呼吸道感染,1,PCI术后,1,16
神经痛,1,冠心病,1,16
癌症,1,高脂血症,1,16
低血糖症,1,周围神经病,1,16
咽炎,1,维生素缺乏,1,16
颈椎退行性疾病,1,脑卒中,1,16
肾功能不全,1,咽炎,1,16
颈椎退行性疾病,1,呼吸道感染,1,16
维生素缺乏,1,肝损害,1,16
牙周炎,1,高脂血症,1,16
肝功能异常,1,肾功能不全,1,16
胆道结石,1,肝损害,1,16
周围神经病,1,低血糖症,1,16
胃炎,1,白内障,1,16
脑卒中,1,颈椎退行性疾病,1,16
维生素缺乏,1,咽炎,1,16
高脂血症,1,牙周炎,1,16
咽炎,1,肾功能不全,1,16
肝功能异常,1,前列腺增生,1,16
呼吸道感染,1,颈椎退行性疾病,1,16
PCI术后,1,呼吸道感染,1,16
食管炎,1,肾功能不全,1,16
冠心病,1,神经痛,1,16
肝损害,1,胆道结石,1,16
消化性溃疡,1,鼻炎,1,16
周围神经病,1,脑卒中,1,15
帕金森病,1,代谢紊乱,1,15
