source,source_type,target,target_type,weight
维生素缺乏,1,肾功能不全,1,7
神经官能症,1,神经痛,1,7
呼吸道感染,1,癌症,1,7
肝损害,1,脑血管病,1,7
白内障,1,脑血管病,1,7
维生素缺乏,1,食管炎,1,7
前列腺增生,1,贫血,1,7
前列腺增生,1,动脉硬化,1,7
低血糖症,1,支气管炎,1,7
PCI术后,1,心律失常,1,7
叶酸缺乏,1,脑动脉硬化,1,7
周围神经病,1,肝损害,1,7
眩晕,0,胸痛,0,6
头晕,0,腰痛,0,6
便秘,0,静脉曲张,0,6
关节痛,0,消化不良,0,6
关节痛,0,头晕,0,6
关节痛,0,消化性溃疡,1,6
水肿,0,胃炎,1,6
便秘,0,关节炎,1,6
头痛,0,血瘀证,1,6
消化不良,0,白细胞减少,1,6
便秘,0,肺部感染,1,6
消化不良,0,鼻炎,1,6
咳嗽,0,肺部感染,1,6
关节痛,0,食管炎,1,6
关节痛,0,心律失常,1,6
便秘,0,慢性阻塞性肺疾病,1,6
眩晕,0,结膜炎,1,6
关节痛,0,皮炎,1,6
眩晕,0,胃炎,1,6
便秘,0,白内障,1,6
便秘,0,血瘀证,1,6
头痛,0,颈椎退行性疾病,1,6
心律失常,1,眩晕,0,6
胃炎,1,腰痛,0,6
肝损害,1,腹痛,0,6
咽炎,1,胸闷,0,6
动脉硬化,1,水肿,0,6
呼吸道感染,1,胸痛,0,6
消化性溃疡,1,静脉曲张,0,6
动脉粥样硬化,1,消化不良,0,6
胃炎,1,静脉曲张,0,6
白内障,1,静脉曲张,0,6
动脉粥样硬化,1,结膜炎,1,6
心律失常,1,甲状腺功能减退症,1,6
周围神经病,1,癫痫,1,6
皮炎,1,骨质疏松症,1,6
冠心病,1,肠道菌群失调,1,6
咽炎,1,血瘀证,1,6
关节炎,1,鼻炎,1,6
结膜炎,1,胃炎,1,6
动脉硬化,1,肾功能不全,1,6
周围神经病,1,咽炎,1,6
关节炎,1,白内障,1,6
肾小球疾病,1,胃肠功能紊乱,1,6
前列腺增生,1,皮炎,1,6
冠心病,1,湿疹,1,6
动脉硬化,1,食管炎,1,6
支气管哮喘,1,脑血管病,1,6
癫痫,1,骨质疏松症,1,6
周围神经病,1,食管炎,1,6
糖尿病,1,鼻炎,1,6
维生素缺乏,1,胃肠功能紊乱,1,6
冠心病,1,脑卒中,1,6
心律失常,1,维生素缺乏,1,6
关节炎,1,维生素缺乏,1,6
癫痫,1,维生素缺乏,1,6
糖尿病,1,颈椎退行性疾病,1,6
癌症,1,精神和行为障碍,1,6
动脉硬化,1,胃肠功能紊乱,1,6
胃炎,1,脂肪肝,1,6
动脉粥样硬化,1,皮炎,1,6
代谢紊乱,1,皮炎,1,6
心律失常,1,肾功能不全,1,6
脂肪肝,1,脑血管病,1,6
维生素缺乏,1,贫血,1,6
关节炎,1,结膜炎,1,6
神经痛,1,高血压,1,6
动脉粥样硬化,1,脑动脉硬化,1,6
呼吸道感染,1,白细胞减少,1,6
关节痛,0,静脉曲张,0,5
咳嗽,0,头晕,0,5
便秘,0,水肿,0,5
消化不良,0,静脉曲张,0,5
头痛,0,消化不良,0,5
便秘,0,头痛,0,5
头痛,0,胃炎,1,5
便秘,0,胆道结石,1,5
咳嗽,0,肺癌,1,5
水肿,0,眼底病,1,5
眩晕,0,骨质疏松症,1,5
便秘,0,脂肪肝,1,5
水肿,0,结膜炎,1,5
关节痛,0,咽炎,1,5
关节痛,0,肺部感染,1,5
消化不良,0,脂肪肝,1,5
便秘,0,肾小球疾病,1,5
关节痛,0,前列腺增生,1,5
便秘,0,鼻炎,1,5
腰痛,0,食管炎,1,5
水肿,0,白内障,1,5
便秘,0,支气管哮喘,1,5
咳嗽,0,胃炎,1,5
肾小球疾病,1,胸闷,0,5
低血糖症,1,腰痛,0,5
前列腺增生,1,胸闷,0,5
前列腺增生,1,头痛,0,5
支气管哮喘,1,胸闷,0,5
低血糖症,1,静脉曲张,0,5
关节炎,1,腹痛,0,5
心律失常,1,消化不良,0,5
关节炎,1,消化不良,0,5
支气管哮喘,1,眩晕,0,5
白内障,1,腰痛,0,5
动脉粥样硬化,1,咳嗽,0,5
癫痫,1,静脉曲张,0,5
呼吸道感染,1,水肿,0,5
关节炎,1,神经痛,1,5
维生素缺乏,1,肝损害,1,5
消化性溃疡,1,肺部感染,1,5
肠道菌群失调,1,高脂血症,1,5
甲状腺功能减退症,1,贫血,1,5
肝功能异常,1,脂肪肝,1,5
前列腺增生,1,支气管哮喘,1,5
关节炎,1,食管炎,1,5
支气管炎,1,肺癌,1,5
低血糖症,1,皮炎,1,5
皮炎,1,精神和行为障碍,1,5
呼吸道感染,1,白内障,1,5
湿疹,1,血瘀证,1,5
精神和行为障碍,1,肺部感染,1,5
消化性溃疡,1,甲状腺功能减退症,1,5
甲状腺功能减退症,1,维生素缺乏,1,5
胃炎,1,胆道结石,1,5
冠心病,1,癫痫,1,5
关节炎,1,支气管哮喘,1,5
精神和行为障碍,1,脑白质变性,1,5
呼吸道感染,1,湿疹,1,5
关节炎,1,干眼症,1,5
冠心病,1,牙周炎,1,5
消化性溃疡,1,皮炎,1,5
血瘀证,1,高脂血症,1,5
干眼症,1,支气管炎,1,5
精神和行为障碍,1,脂肪肝,1,5
神经痛,1,维生素缺乏,1,5
支气管炎,1,癫痫,1,5
慢性阻塞性肺疾病,1,高血压,1,5
白内障,1,骨质疏松症,1,5
动脉硬化,1,结膜炎,1,5
周围神经病,1,脑卒中,1,5
咽炎,1,慢性阻塞性肺疾病,1,5
癌症,1,脑血管病,1,5
肾小球疾病,1,食管炎,1,5
头晕,0,腹痛,0,4
便秘,0,胸痛,0,4
便秘,0,眩晕,0,4
消化不良,0,眩晕,0,4
咳嗽,0,眩晕,0,4
发热,0,头痛,0,4
头痛,0,眩晕,0,4
头晕,0,甲状腺功能减退症,1,4
咳嗽,0,骨质疏松症,1,4
头痛,0,帕金森病,1,4
便秘,0,肝功能异常,1,4
胸闷,0,鼻炎,1,4
咳嗽,0,食管炎,1,4
头晕,0,帕金森病,1,4
关节痛,0,干眼症,1,4
便秘,0,白细胞减少,1,4
头痛,0,心律失常,1,4
消化不良,0,肝功能异常,1,4
消化不良,0,白内障,1,4
眩晕,0,肝损害,1,4
皮炎,1,腰痛,0,4
支气管炎,1,胸痛,0,4
代谢紊乱,1,眩晕,0,4
前列腺增生,1,眩晕,0,4
甲状腺功能减退症,1,腰痛,0,4
肾功能不全,1,腰痛,0,4
结膜炎,1,静脉曲张,0,4
代谢紊乱,1,咳嗽,0,4
咽炎,1,头晕,0,4
干眼症,1,静脉曲张,0,4
动脉硬化,1,消化不良,0,4
慢性阻塞性肺疾病,1,腰痛,0,4
慢性阻塞性肺疾病,1,胸闷,0,4
皮肤感染,1,静脉曲张,0,4
肝功能异常,1,胃肠功能紊乱,1,4
PCI术后,1,脑血管病,1,4
代谢紊乱,1,白细胞减少,1,4
关节炎,1,牙周炎,1,4
前列腺增生,1,胃肠功能紊乱,1,4
代谢紊乱,1,胃肠功能紊乱,1,4
白内障,1,精神和行为障碍,1,4
甲状腺功能减退症,1,白内障,1,4
关节炎,1,白细胞减少,1,4
前列腺增生,1,肺癌,1,4
咽炎,1,维生素缺乏,1,4
周围神经病,1,肾小球疾病,1,4
周围神经病,1,神经官能症,1,4
呼吸道感染,1,颈椎退行性疾病,1,4
湿疹,1,肺部感染,1,4
皮炎,1,胃炎,1,4
肝损害,1,肾小球疾病,1,4
帕金森病,1,神经官能症,1,4
肝功能异常,1,胆道结石,1,4
动脉粥样硬化,1,尿路感染,1,4
低血糖症,1,维生素缺乏,1,4
支气管炎,1,白内障,1,4
前列腺增生,1,肺部感染,1,4
甲状腺功能减退症,1,肝损害,1,4
关节炎,1,皮炎,1,4
动脉硬化,1,白细胞减少,1,4
肾小球疾病,1,胃炎,1,4
PCI术后,1,叶酸缺乏,1,4
呼吸道感染,1,干眼症,1,4
呼吸道感染,1,肠道菌群失调,1,4
皮炎,1,肺部感染,1,4
干眼症,1,胃炎,1,4
动脉硬化,1,消化性溃疡,1,4
动脉硬化,1,胃炎,1,4
支气管炎,1,肺气肿,1,4
结膜炎,1,肝损害,1,4
咽炎,1,食管炎,1,4
甲状腺功能减退症,1,皮炎,1,4
肺部感染,1,胃炎,1,4
消化性溃疡,1,肝功能异常,1,4
动脉粥样硬化,1,干眼症,1,4
前列腺增生,1,叶酸缺乏,1,4
冠心病,1,慢性阻塞性肺疾病,1,4
前列腺增生,1,消化性溃疡,1,4
胃炎,1,颈椎退行性疾病,1,4
神经官能症,1,脑动脉硬化,1,4
呼吸道感染,1,血瘀证,1,4
支气管哮喘,1,糖尿病,1,4
动脉硬化,1,干眼症,1,4
前列腺增生,1,甲状腺功能减退症,1,4
肝功能异常,1,肾功能不全,1,4
支气管炎,1,湿疹,1,4
关节炎,1,肾小球疾病,1,4
动脉粥样硬化,1,颈椎退行性疾病,1,4
支气管哮喘,1,骨质疏松症,1,4
代谢紊乱,1,肠道菌群失调,1,4
关节痛,0,咳嗽,0,3
头痛,0,胸闷,0,3
咳嗽,0,腰痛,0,3
关节痛,0,水肿,0,3
关节痛,0,眩晕,0,3
消化不良,0,腰痛,0,3
胸痛,0,脑卒中,1,3
头痛,0,肺部感染,1,3
便秘,0,神经官能症,1,3
关节痛,0,湿疹,1,3
便秘,0,皮肤感染,1,3
关节痛,0,维生素缺乏,1,3
咳嗽,0,心律失常,1,3
发热,0,尿路感染,1,3
便秘,0,牙周炎,1,3
咳嗽,0,癌症,1,3
头晕,0,肾功能不全,1,3
咳嗽,0,消化性溃疡,1,3
头晕,0,脂肪肝,1,3
便秘,0,颈椎退行性疾病,1,3
眩晕,0,脑动脉硬化,1,3
腹痛,0,骨质疏松症,1,3
头痛,0,消化性溃疡,1,3
眩晕,0,肾小球疾病,1,3
眩晕,0,脑卒中,1,3
咳嗽,0,颈椎退行性疾病,1,3
关节痛,0,鼻炎,1,3
消化不良,0,肾小球疾病,1,3
关节痛,0,胃肠功能紊乱,1,3
发热,0,精神和行为障碍,1,3
胸闷,0,食管炎,1,3
维生素缺乏,1,腹痛,0,3
低血糖症,1,关节痛,0,3
维生素缺乏,1,腰痛,0,3
关节炎,1,头痛,0,3
动脉硬化,1,胸闷,0,3
咽炎,1,头痛,0,3
帕金森病,1,眩晕,0,3
前列腺增生,1,腹痛,0,3
支气管炎,1,眩晕,0,3
前列腺增生,1,水肿,0,3
周围神经病,1,腰痛,0,3
咽炎,1,眩晕,0,3
甲状腺功能减退症,1,胸闷,0,3
干眼症,1,胸闷,0,3
心律失常,1,水肿,0,3
支气管炎,1,腹痛,0,3
帕金森病,1,消化不良,0,3
尿路感染,1,腰痛,0,3
低血糖症,1,胸闷,0,3
软组织感染,1,静脉曲张,0,3
叶酸缺乏,1,腰痛,0,3
前列腺增生,1,腰痛,0,3
消化性溃疡,1,腰痛,0,3
PCI术后,1,头晕,0,3
叶酸缺乏,1,头痛,0,3
肝功能异常,1,胸闷,0,3
牙周炎,1,静脉曲张,0,3
动脉粥样硬化,1,腰痛,0,3
甲状腺功能减退症,1,静脉曲张,0,3
前列腺增生,1,头晕,0,3
低血糖症,1,水肿,0,3
呼吸道感染,1,眩晕,0,3
呼吸道感染,1,肺癌,1,3
支气管炎,1,白细胞减少,1,3
脑血管病,1,腰椎退行性病变,1,3
软组织感染,1,骨质疏松症,1,3
癌症,1,肺部感染,1,3
消化性溃疡,1,白内障,1,3
支气管哮喘,1,高脂血症,1,3
周围神经病,1,皮炎,1,3
代谢紊乱,1,鼻炎,1,3
尿路感染,1,胃炎,1,3
周围神经病,1,脑动脉硬化,1,3
肝囊肿,1,胃炎,1,3
帕金森病,1,糖尿病,1,3
慢性阻塞性肺疾病,1,肾功能不全,1,3
PCI术后,1,胃炎,1,3
代谢紊乱,1,咽炎,1,3
叶酸缺乏,1,贫血,1,3
周围神经病,1,肺部感染,1,3
癌症,1,癫痫,1,3
皮肤感染,1,高血压,1,3
关节炎,1,咽炎,1,3
牙周炎,1,高脂血症,1,3
周围神经病,1,贫血,1,3
前列腺增生,1,肾小球疾病,1,3
白细胞减少,1,脑血管病,1,3
肝功能异常,1,贫血,1,3
精神和行为障碍,1,肺癌,1,3
干眼症,1,肠道菌群失调,1,3
咽炎,1,甲状腺结节,1,3
神经痛,1,颈椎退行性疾病,1,3
维生素缺乏,1,肠道菌群失调,1,3
关节炎,1,癫痫,1,3
结膜炎,1,维生素缺乏,1,3
PCI术后,1,呼吸道感染,1,3
神经痛,1,糖尿病,1,3
叶酸缺乏,1,白内障,1,3
心律失常,1,肝功能异常,1,3
癫痫,1,脑卒中,1,3
关节炎,1,尿路感染,1,3
动脉粥样硬化,1,肠道菌群失调,1,3
关节炎,1,贫血,1,3
癫痫,1,贫血,1,3
心律失常,1,消化性溃疡,1,3
神经痛,1,腰椎退行性病变,1,3
神经官能症,1,糖尿病,1,3
动脉硬化,1,贫血,1,3
癌症,1,贫血,1,3
关节炎,1,甲状腺功能减退症,1,3
肺部感染,1,高脂血症,1,3
消化性溃疡,1,结膜炎,1,3
低血糖症,1,白细胞减少,1,3
贫血,1,食管炎,1,3
湿疹,1,神经痛,1,3
咽炎,1,心律失常,1,3
糖尿病,1,腰椎退行性病变,1,3
湿疹,1,高脂血症,1,3
脑动脉硬化,1,脑卒中,1,3
动脉硬化,1,咽炎,1,3
腰椎退行性病变,1,高脂血症,1,3
胃炎,1,鼻炎,1,3
肺癌,1,肺部感染,1,3
帕金森病,1,神经痛,1,3
尿路感染,1,肾小球疾病,1,3
胆道结石,1,脂肪肝,1,3
胆道结石,1,高血压,1,3
神经官能症,1,脑卒中,1,3
白细胞减少,1,食管炎,1,3
支气管炎,1,颈椎退行性疾病,1,3
维生素缺乏,1,肝功能异常,1,3
尿路感染,1,贫血,1,3
帕金森病,1,脑动脉硬化,1,3
消化性溃疡,1,胆道结石,1,3
肾功能不全,1,血瘀证,1,3
白内障,1,胃炎,1,3
心律失常,1,贫血,1,3
甲状腺功能减退症,1,白细胞减少,1,3
关节炎,1,胃肠功能紊乱,1,3
低血糖症,1,结膜炎,1,3
皮炎,1,食管炎,1,3
脑白质变性,1,脑血管病,1,3
白细胞减少,1,维生素缺乏,1,3
帕金森病,1,支气管炎,1,3
甲状腺功能减退症,1,甲状腺结节,1,3
动脉硬化,1,肝功能异常,1,3
骨质疏松症,1,鼻炎,1,3
头晕,0,腹胀,0,2
水肿,0,胸闷,0,2
头痛,0,胸痛,0,2
咳嗽,0,消化不良,0,2
胸痛,0,腰痛,0,2
头晕,0,静脉曲张,0,2
头晕,0,消化不良,0,2
腹痛,0,静脉曲张,0,2
头晕,0,水肿,0,2
咳嗽,0,胸痛,0,2
水肿,0,消化性溃疡,1,2
发热,0,骨质疏松症,1,2
消化不良,0,肝囊肿,1,2
胸痛,0,骨质疏松症,1,2
便秘,0,脑动脉硬化,1,2
发热,0,胃肠功能紊乱,1,2
水肿,0,肾小球疾病,1,2
发热,0,高脂血症,1,2
关节痛,0,肝损害,1,2
头晕,0,干眼症,1,2
关节痛,0,肠道菌群失调,1,2
关节痛,0,慢性阻塞性肺疾病,1,2
水肿,0,维生素缺乏,1,2
眩晕,0,肾功能不全,1,2
水肿,0,血瘀证,1,2
头痛,0,干眼症,1,2
关节痛,0,脂肪肝,1,2
水肿,0,白细胞减少,1,2
关节痛,0,尿路感染,1,2
关节痛,0,肝功能异常,1,2
头痛,0,骨质疏松症,1,2
头痛,0,胆道结石,1,2
咳嗽,0,维生素缺乏,1,2
关节痛,0,肾小球疾病,1,2
水肿,0,贫血,1,2
水肿,0,癌症,1,2
咳嗽,0,湿疹,1,2
消化不良,0,血瘀证,1,2
头痛,0,贫血,1,2
咳嗽,0,皮炎,1,2
关节痛,0,白细胞减少,1,2
头晕,0,肾小球疾病,1,2
胸闷,0,脂肪肝,1,2
胸闷,0,贫血,1,2
消化不良,0,胆道结石,1,2
关节痛,0,肾功能不全,1,2
静脉曲张,0,食管炎,1,2
咳嗽,0,糖尿病,1,2
心律失常,1,胸腔积液,0,2
神经痛,1,静脉曲张,0,2
肝损害,1,胸闷,0,2
精神和行为障碍,1,腹胀,0,2
白细胞减少,1,胸闷,0,2
肺部感染,1,腰痛,0,2
脂肪肝,1,腹胀,0,2
脑血管病,1,腹痛,0,2
代谢紊乱,1,腰痛,0,2
湿疹,1,静脉曲张,0,2
血瘀证,1,静脉曲张,0,2
周围神经病,1,腹痛,0,2
糖尿病,1,腹痛,0,2
胃炎,1,胸痛,0,2
关节炎,1,胸闷,0,2
关节炎,1,眩晕,0,2
冠心病,1,发热,0,2
冠心病,1,胸腔积液,0,2
叶酸缺乏,1,静脉曲张,0,2
低血糖症,1,头晕,0,2
帕金森病,1,静脉曲张,0,2
咽炎,1,静脉曲张,0,2
干眼症,1,水肿,0,2
动脉粥样硬化,1,腹痛,0,2
肾小球疾病,1,腰痛,0,2
PCI术后,1,胸闷,0,2
白细胞减少,1,静脉曲张,0,2
冠心病,1,多系统萎缩,1,2
支气管炎,1,脂肪肝,1,2
消化性溃疡,1,白细胞减少,1,2
癌症,1,神经痛,1,2
叶酸缺乏,1,消化性溃疡,1,2
湿疹,1,糖尿病,1,2
前列腺增生,1,胆道结石,1,2
甲状腺结节,1,食管炎,1,2
甲状腺功能减退症,1,胃肠功能紊乱,1,2
眼底病,1,脑血管病,1,2
帕金森病,1,癫痫,1,2
叶酸缺乏,1,心律失常,1,2
动脉硬化,1,脑卒中,1,2
肺部感染,1,脑血管病,1,2
肺部感染,1,骨质疏松症,1,2
癌症,1,胃炎,1,2
胃炎,1,脑卒中,1,2
动脉硬化,1,白内障,1,2
肺部感染,1,食管炎,1,2
白内障术后,1,维生素缺乏,1,2
干眼症,1,维生素缺乏,1,2
前列腺增生,1,白内障,1,2
癌症,1,糖尿病,1,2
支气管哮喘,1,湿疹,1,2
动脉硬化,1,血瘀证,1,2
心律失常,1,脂肪肝,1,2
周围神经病,1,甲状腺功能减退症,1,2
肝损害,1,胆道结石,1,2
支气管哮喘,1,血瘀证,1,2
关节炎,1,帕金森病,1,2
消化性溃疡,1,脂肪肝,1,2
咽炎,1,消化性溃疡,1,2
冠心病,1,神经痛,1,2
呼吸道感染,1,肝功能异常,1,2
动脉粥样硬化,1,脂肪肝,1,2
多系统萎缩,1,高脂血症,1,2
神经官能症,1,维生素缺乏,1,2
肾功能不全,1,胃肠功能紊乱,1,2
关节炎,1,动脉硬化,1,2
动脉硬化,1,皮炎,1,2
支气管炎,1,皮肤感染,1,2
癌症,1,皮炎,1,2
叶酸缺乏,1,胃炎,1,2
癌症,1,食管炎,1,2
呼吸道感染,1,肝损害,1,2
牙周炎,1,脑血管病,1,2
精神和行为障碍,1,腰椎退行性病变,1,2
咽炎,1,肠道菌群失调,1,2
低血糖症,1,胃炎,1,2
前列腺增生,1,鼻炎,1,2
低血糖症,1,干眼症,1,2
前列腺增生,1,脂肪肝,1,2
甲状腺功能减退症,1,肺部感染,1,2
心律失常,1,食管炎,1,2
呼吸道感染,1,胆道结石,1,2
结膜炎,1,肾小球疾病,1,2
尿路感染,1,肺部感染,1,2
皮炎,1,肾小球疾病,1,2
低血糖症,1,周围神经病,1,2
咽炎,1,颈椎退行性疾病,1,2
代谢紊乱,1,帕金森病,1,2
支气管哮喘,1,消化性溃疡,1,2
皮炎,1,神经痛,1,2
肾功能不全,1,食管炎,1,2
前列腺增生,1,食管炎,1,2
皮炎,1,血瘀证,1,2
维生素缺乏,1,鼻炎,1,2
白内障,1,维生素缺乏,1,2
慢性阻塞性肺疾病,1,高脂血症,1,2
胆道结石,1,骨质疏松症,1,2
动脉硬化,1,尿路感染,1,2
皮炎,1,肾功能不全,1,2
动脉粥样硬化,1,鼻炎,1,2
牙周炎,1,白内障,1,2
慢性阻塞性肺疾病,1,脑血管病,1,2
癫痫,1,肺癌,1,2
皮肤感染,1,精神和行为障碍,1,2
关节炎,1,心律失常,1,2
甲状腺结节,1,高脂血症,1,2
代谢紊乱,1,神经痛,1,2
癌症,1,血瘀证,1,2
肠道菌群失调,1,肾小球疾病,1,2
甲状腺功能减退症,1,肾功能不全,1,2
尿路感染,1,皮炎,1,2
支气管炎,1,肝功能异常,1,2
低血糖症,1,叶酸缺乏,1,2
代谢紊乱,1,癫痫,1,2
牙周炎,1,高血压,1,2
白内障,1,食管炎,1,2
甲状腺结节,1,糖尿病,1,2
糖尿病,1,胆道结石,1,2
甲状腺功能减退症,1,肠道菌群失调,1,2
维生素缺乏,1,脑卒中,1,2
皮炎,1,胃肠功能紊乱,1,2
肾功能不全,1,鼻炎,1,2
叶酸缺乏,1,脑卒中,1,2
冠心病,1,脑动脉硬化,1,2
咽炎,1,脂肪肝,1,2
多系统萎缩,1,高血压,1,2
消化性溃疡,1,贫血,1,2
干眼症,1,血瘀证,1,2
呼吸道感染,1,贫血,1,2
支气管炎,1,肠道菌群失调,1,2
叶酸缺乏,1,白细胞减少,1,2
咽炎,1,贫血,1,2
胃肠功能紊乱,1,贫血,1,2
PCI术后,1,动脉硬化,1,2
前列腺增生,1,湿疹,1,2
维生素缺乏,1,肺部感染,1,2
尿路感染,1,支气管炎,1,2
支气管哮喘,1,维生素缺乏,1,2
咽炎,1,甲状腺功能减退症,1,2
牙周炎,1,糖尿病,1,2
糖尿病,1,脑动脉硬化,1,2
甲状腺结节,1,癌症,1,2
肠道菌群失调,1,脂肪肝,1,2
咽炎,1,肺部感染,1,2
牙周炎,1,精神和行为障碍,1,2
神经痛,1,脑卒中,1,2
消化性溃疡,1,湿疹,1,2
咳嗽,0,头痛,0,1
关节痛,0,头痛,0,1
眩晕,0,腰痛,0,1
水肿,0,腰痛,0,1
头痛,0,静脉曲张,0,1
咳嗽,0,腹痛,0,1
胸闷,0,腹痛,0,1
眩晕,0,腹痛,0,1
水肿,0,胸腔积液,0,1
头痛,0,腰痛,0,1
头痛,0,腹痛,0,1
消化不良,0,胸痛,0,1
头痛,0,湿疹,1,1
头痛,0,癫痫,1,1
消化不良,0,胆囊切除术后,1,1
水肿,0,肝损害,1,1
头晕,0,湿疹,1,1
胸闷,0,脑动脉硬化,1,1
腹胀,0,高血压,1,1
发热,0,糖尿病,1,1
发热,0,癌症,1,1
咳嗽,0,胃肠功能紊乱,1,1
头晕,0,白内障,1,1
胸痛,0,食管炎,1,1
腹痛,0,贫血,1,1
胸痛,0,血瘀证,1,1
关节痛,0,支气管哮喘,1,1
发热,0,食管炎,1,1
胸痛,0,贫血,1,1
水肿,0,神经痛,1,1
胸闷,0,颈椎退行性疾病,1,1
关节痛,0,白内障,1,1
头晕,0,胃肠功能紊乱,1,1
头痛,0,维生素缺乏,1,1
发热,0,咽炎,1,1
头痛,0,甲状腺功能减退症,1,1
便秘,0,胆囊切除术后,1,1
头痛,0,肝功能异常,1,1
水肿,0,颈椎退行性疾病,1,1
胸痛,0,颈椎退行性疾病,1,1
发热,0,高血压,1,1
发热,0,结膜炎,1,1
消化不良,0,甲状腺功能减退症,1,1
头晕,0,皮炎,1,1
水肿,0,白内障术后,1,1
胸痛,0,鼻炎,1,1
水肿,0,肺部感染,1,1
关节痛,0,腰椎退行性病变,1,1
眩晕,0,脂肪肝,1,1
关节痛,0,神经痛,1,1
关节痛,0,贫血,1,1
发热,0,鼻炎,1,1
眩晕,0,颈椎退行性疾病,1,1
头痛,0,胃肠功能紊乱,1,1
关节痛,0,皮肤感染,1,1
消化不良,0,牙周炎,1,1
水肿,0,甲状腺功能减退症,1,1
头晕,0,慢性阻塞性肺疾病,1,1
消化不良,0,颈椎退行性疾病,1,1
便秘,0,软组织感染,1,1
头痛,0,皮炎,1,1
水肿,0,皮肤感染,1,1
关节痛,0,颈椎退行性疾病,1,1
头痛,0,结膜炎,1,1
头晕,0,鼻炎,1,1
发热,0,胃炎,1,1
静脉曲张,0,鼻炎,1,1
水肿,0,脑卒中,1,1
头晕,0,肠道菌群失调,1,1
发热,0,消化性溃疡,1,1
水肿,0,癫痫,1,1
消化不良,0,脑卒中,1,1
关节痛,0,软组织感染,1,1
消化不良,0,皮炎,1,1
结膜炎,1,腰痛,0,1
胃肠功能紊乱,1,腰痛,0,1
咽炎,1,水肿,0,1
叶酸缺乏,1,消化不良,0,1
心律失常,1,静脉曲张,0,1
癫痫,1,腰痛,0,1
帕金森病,1,腹痛,0,1
周围神经病,1,胸痛,0,1
代谢紊乱,1,腹胀,0,1
干眼症,1,消化不良,0,1
肝损害,1,静脉曲张,0,1
支气管哮喘,1,腹痛,0,1
心律失常,1,腰痛,0,1
干眼症,1,腹痛,0,1
皮炎,1,眩晕,0,1
癌症,1,胸闷,0,1
PCI术后,1,水肿,0,1
低血糖症,1,头痛,0,1
神经痛,1,胸闷,0,1
神经官能症,1,胸闷,0,1
维生素缺乏,1,胸闷,0,1
周围神经病,1,腹胀,0,1
胆囊切除术后,1,腹痛,0,1
皮炎,1,静脉曲张,0,1
胃肠功能紊乱,1,胸痛,0,1
神经痛,1,腰痛,0,1
咽炎,1,腰痛,0,1
PCI术后,1,咳嗽,0,1
维生素缺乏,1,腹胀,0,1
肝囊肿,1,腹痛,0,1
肠道菌群失调,1,腰痛,0,1
肠道菌群失调,1,胸闷,0,1
胃肠功能紊乱,1,胸闷,0,1
PCI术后,1,消化不良,0,1
支气管炎,1,胸腔积液,0,1
牙周炎,1,腹痛,0,1
白内障,1,眩晕,0,1
甲状腺功能减退症,1,胸痛,0,1
贫血,1,静脉曲张,0,1
脑血管病,1,腹胀,0,1
肝功能异常,1,静脉曲张,0,1
呼吸道感染,1,腹痛,0,1
肾功能不全,1,胸痛,0,1
多系统萎缩,1,头晕,0,1
PCI术后,1,腹痛,0,1
慢性阻塞性肺疾病,1,消化不良,0,1
PCI术后,1,腰痛,0,1
肺癌,1,胸腔积液,0,1
尿路感染,1,静脉曲张,0,1
干眼症,1,腰痛,0,1
咽炎,1,消化不良,0,1
湿疹,1,腰痛,0,1
动脉硬化,1,头痛,0,1
肺部感染,1,胸腔积液,0,1
代谢紊乱,1,腹痛,0,1
甲状腺功能减退症,1,腹痛,0,1
子宫切除术后,1,腹痛,0,1
肝功能异常,1,腹痛,0,1
湿疹,1,胸闷,0,1
腰椎退行性病变,1,静脉曲张,0,1
尿路感染,1,水肿,0,1
动脉硬化,1,胸痛,0,1
肺气肿,1,胸闷,0,1
皮肤感染,1,腹痛,0,1
动脉硬化,1,眩晕,0,1
支气管哮喘,1,消化不良,0,1
代谢紊乱,1,癌症,1,1
动脉硬化,1,脂肪肝,1,1
癫痫,1,食管炎,1,1
叶酸缺乏,1,血瘀证,1,1
代谢紊乱,1,软组织感染,1,1
甲状腺结节,1,胃炎,1,1
前列腺增生,1,癫痫,1,1
尿路感染,1,血瘀证,1,1
甲状腺功能减退症,1,结膜炎,1,1
白内障,1,血瘀证,1,1
肠道菌群失调,1,鼻炎,1,1
腰椎退行性病变,1,高血压,1,1
代谢紊乱,1,白内障,1,1
脑血管病,1,鼻炎,1,1
皮炎,1,肺癌,1,1
消化性溃疡,1,肾小球疾病,1,1
关节炎,1,癌症,1,1
低氧血症,1,咽炎,1,1
代谢紊乱,1,脑卒中,1,1
支气管炎,1,胆道结石,1,1
叶酸缺乏,1,鼻炎,1,1
维生素缺乏,1,脑动脉硬化,1,1
食管炎,1,鼻炎,1,1
帕金森病,1,消化性溃疡,1,1
维生素缺乏,1,颈椎退行性疾病,1,1
动脉粥样硬化,1,湿疹,1,1
叶酸缺乏,1,肝功能异常,1,1
精神和行为障碍,1,肺气肿,1,1
PCI术后,1,维生素缺乏,1,1
咽炎,1,帕金森病,1,1
癫痫,1,白细胞减少,1,1
干眼症,1,肺部感染,1,1
代谢紊乱,1,腰椎退行性病变,1,1
周围神经病,1,牙周炎,1,1
湿疹,1,维生素缺乏,1,1
咽炎,1,癌症,1,1
